PID, Clients, Delay (ms)
75146,32 Pubs and Subs ,14.20
75146,32 Pubs and Subs ,14.60
75146,32 Pubs and Subs ,14.91
75146,32 Pubs and Subs ,15.23
75146,32 Pubs and Subs ,15.23
75146,32 Pubs and Subs ,15.46
75146,32 Pubs and Subs ,15.72
75143,32 Pubs and Subs ,125.30
75143,32 Pubs and Subs ,126.12
75143,32 Pubs and Subs ,129.10
75143,32 Pubs and Subs ,129.15
75143,32 Pubs and Subs ,129.23
75143,32 Pubs and Subs ,129.60
75143,32 Pubs and Subs ,129.82
75143,32 Pubs and Subs ,130.18
75143,32 Pubs and Subs ,130.81
75144,32 Pubs and Subs ,89.42
75144,32 Pubs and Subs ,89.77
75143,32 Pubs and Subs ,131.86
75143,32 Pubs and Subs ,131.89
75144,32 Pubs and Subs ,90.86
75144,32 Pubs and Subs ,90.94
75143,32 Pubs and Subs ,132.71
75144,32 Pubs and Subs ,91.59
75144,32 Pubs and Subs ,91.69
75143,32 Pubs and Subs ,133.56
75143,32 Pubs and Subs ,133.67
75143,32 Pubs and Subs ,134.01
75143,32 Pubs and Subs ,134.06
75143,32 Pubs and Subs ,134.35
75143,32 Pubs and Subs ,134.56
75143,32 Pubs and Subs ,134.64
75143,32 Pubs and Subs ,135.05
75144,32 Pubs and Subs ,94.06
75143,32 Pubs and Subs ,135.60
75143,32 Pubs and Subs ,136.05
75143,32 Pubs and Subs ,136.52
75143,32 Pubs and Subs ,137.05
75143,32 Pubs and Subs ,137.60
75143,32 Pubs and Subs ,138.13
75144,32 Pubs and Subs ,96.63
75143,32 Pubs and Subs ,138.53
75144,32 Pubs and Subs ,97.07
75143,32 Pubs and Subs ,139.00
75143,32 Pubs and Subs ,139.06
75144,32 Pubs and Subs ,97.88
75144,32 Pubs and Subs ,97.84
75144,32 Pubs and Subs ,97.99
75144,32 Pubs and Subs ,98.18
75144,32 Pubs and Subs ,98.20
75143,32 Pubs and Subs ,140.03
75144,32 Pubs and Subs ,98.63
75144,32 Pubs and Subs ,98.99
75144,32 Pubs and Subs ,99.01
75143,32 Pubs and Subs ,140.54
75144,32 Pubs and Subs ,99.45
75143,32 Pubs and Subs ,141.20
75144,32 Pubs and Subs ,99.72
75144,32 Pubs and Subs ,100.12
75144,32 Pubs and Subs ,100.18
75144,32 Pubs and Subs ,100.22
75144,32 Pubs and Subs ,100.46
75144,32 Pubs and Subs ,100.51
75144,32 Pubs and Subs ,100.82
75144,32 Pubs and Subs ,101.13
75144,32 Pubs and Subs ,101.44
75144,32 Pubs and Subs ,101.56
75144,32 Pubs and Subs ,101.97
75144,32 Pubs and Subs ,102.30
75144,32 Pubs and Subs ,102.29
75144,32 Pubs and Subs ,102.58
75145,32 Pubs and Subs ,138.47
75145,32 Pubs and Subs ,153.12
75145,32 Pubs and Subs ,153.78
75145,32 Pubs and Subs ,154.26
75145,32 Pubs and Subs ,154.30
75145,32 Pubs and Subs ,154.28
75145,32 Pubs and Subs ,154.71
75145,32 Pubs and Subs ,154.74
75145,32 Pubs and Subs ,154.76
75145,32 Pubs and Subs ,154.81
75145,32 Pubs and Subs ,154.82
75145,32 Pubs and Subs ,155.01
75145,32 Pubs and Subs ,155.17
75145,32 Pubs and Subs ,155.28
75145,32 Pubs and Subs ,155.30
75145,32 Pubs and Subs ,155.63
75145,32 Pubs and Subs ,155.79
75145,32 Pubs and Subs ,154.59
75145,32 Pubs and Subs ,156.27
75145,32 Pubs and Subs ,156.76
75145,32 Pubs and Subs ,156.84
75145,32 Pubs and Subs ,156.90
75145,32 Pubs and Subs ,157.03
75145,32 Pubs and Subs ,157.22
75145,32 Pubs and Subs ,157.34
75145,32 Pubs and Subs ,157.48
75145,32 Pubs and Subs ,157.68
75145,32 Pubs and Subs ,158.24
75145,32 Pubs and Subs ,158.46
75145,32 Pubs and Subs ,158.65
75145,32 Pubs and Subs ,158.94
75145,32 Pubs and Subs ,159.21
75150,32 Pubs and Subs ,101.97
75150,32 Pubs and Subs ,122.25
75150,32 Pubs and Subs ,123.19
75150,32 Pubs and Subs ,123.20
75150,32 Pubs and Subs ,123.21
75150,32 Pubs and Subs ,123.22
75150,32 Pubs and Subs ,123.74
75150,32 Pubs and Subs ,123.74
75150,32 Pubs and Subs ,124.11
75150,32 Pubs and Subs ,124.27
75150,32 Pubs and Subs ,124.27
75150,32 Pubs and Subs ,124.30
75150,32 Pubs and Subs ,124.83
75150,32 Pubs and Subs ,124.84
75150,32 Pubs and Subs ,124.86
75150,32 Pubs and Subs ,125.29
75150,32 Pubs and Subs ,130.15
75150,32 Pubs and Subs ,130.68
75150,32 Pubs and Subs ,138.27
75150,32 Pubs and Subs ,146.24
75149,32 Pubs and Subs ,183.48
75150,32 Pubs and Subs ,148.93
75149,32 Pubs and Subs ,184.02
75149,32 Pubs and Subs ,184.50
75150,32 Pubs and Subs ,149.86
75150,32 Pubs and Subs ,149.95
75149,32 Pubs and Subs ,185.06
75149,32 Pubs and Subs ,185.02
75149,32 Pubs and Subs ,185.19
75150,32 Pubs and Subs ,150.49
75150,32 Pubs and Subs ,150.52
75150,32 Pubs and Subs ,150.79
75150,32 Pubs and Subs ,150.79
75150,32 Pubs and Subs ,151.01
75150,32 Pubs and Subs ,151.08
75149,32 Pubs and Subs ,186.30
75149,32 Pubs and Subs ,186.31
75149,32 Pubs and Subs ,186.28
75150,32 Pubs and Subs ,151.76
75149,32 Pubs and Subs ,186.68
75149,32 Pubs and Subs ,186.96
75149,32 Pubs and Subs ,187.08
75149,32 Pubs and Subs ,187.19
75149,32 Pubs and Subs ,187.48
75150,32 Pubs and Subs ,152.69
75149,32 Pubs and Subs ,187.91
75149,32 Pubs and Subs ,187.94
75150,32 Pubs and Subs ,153.39
75149,32 Pubs and Subs ,188.29
75149,32 Pubs and Subs ,188.56
75149,32 Pubs and Subs ,188.85
75149,32 Pubs and Subs ,189.15
75149,32 Pubs and Subs ,190.16
75149,32 Pubs and Subs ,190.18
75149,32 Pubs and Subs ,190.51
75149,32 Pubs and Subs ,190.59
75149,32 Pubs and Subs ,190.90
75149,32 Pubs and Subs ,190.95
75149,32 Pubs and Subs ,191.27
75149,32 Pubs and Subs ,191.33
75149,32 Pubs and Subs ,191.56
75149,32 Pubs and Subs ,191.86
75149,32 Pubs and Subs ,193.04
75149,32 Pubs and Subs ,193.46
75148,32 Pubs and Subs ,84.15
75148,32 Pubs and Subs ,101.37
75148,32 Pubs and Subs ,101.71
75148,32 Pubs and Subs ,101.73
75148,32 Pubs and Subs ,101.75
75148,32 Pubs and Subs ,101.98
75148,32 Pubs and Subs ,102.09
75148,32 Pubs and Subs ,102.11
75148,32 Pubs and Subs ,102.50
75148,32 Pubs and Subs ,102.62
75148,32 Pubs and Subs ,102.65
75148,32 Pubs and Subs ,102.78
75148,32 Pubs and Subs ,102.96
75148,32 Pubs and Subs ,103.00
75148,32 Pubs and Subs ,103.06
75148,32 Pubs and Subs ,103.11
75148,32 Pubs and Subs ,103.27
75148,32 Pubs and Subs ,103.33
75148,32 Pubs and Subs ,103.55
75148,32 Pubs and Subs ,103.63
75148,32 Pubs and Subs ,103.90
75148,32 Pubs and Subs ,104.13
75148,32 Pubs and Subs ,104.45
75148,32 Pubs and Subs ,104.46
75148,32 Pubs and Subs ,104.75
75148,32 Pubs and Subs ,105.04
75148,32 Pubs and Subs ,105.34
75148,32 Pubs and Subs ,105.72
75148,32 Pubs and Subs ,105.73
75148,32 Pubs and Subs ,106.02
75148,32 Pubs and Subs ,106.33
75148,32 Pubs and Subs ,106.69
75152,32 Pubs and Subs ,307.09
75152,32 Pubs and Subs ,307.93
75152,32 Pubs and Subs ,307.98
75152,32 Pubs and Subs ,308.03
75152,32 Pubs and Subs ,308.44
75152,32 Pubs and Subs ,308.62
75152,32 Pubs and Subs ,308.98
75152,32 Pubs and Subs ,309.03
75152,32 Pubs and Subs ,309.09
75152,32 Pubs and Subs ,310.01
75152,32 Pubs and Subs ,310.07
75152,32 Pubs and Subs ,310.15
75152,32 Pubs and Subs ,310.61
75152,32 Pubs and Subs ,311.09
75152,32 Pubs and Subs ,311.81
75152,32 Pubs and Subs ,311.92
75152,32 Pubs and Subs ,312.08
75152,32 Pubs and Subs ,313.25
75152,32 Pubs and Subs ,313.31
75152,32 Pubs and Subs ,314.62
75152,32 Pubs and Subs ,315.66
75152,32 Pubs and Subs ,315.74
75152,32 Pubs and Subs ,315.75
75152,32 Pubs and Subs ,316.21
75152,32 Pubs and Subs ,316.23
75152,32 Pubs and Subs ,316.66
75152,32 Pubs and Subs ,316.68
75152,32 Pubs and Subs ,317.09
75152,32 Pubs and Subs ,317.85
75152,32 Pubs and Subs ,317.95
75152,32 Pubs and Subs ,318.42
75152,32 Pubs and Subs ,318.87
75156,32 Pubs and Subs ,312.53
75156,32 Pubs and Subs ,313.29
75156,32 Pubs and Subs ,313.58
75156,32 Pubs and Subs ,313.79
75156,32 Pubs and Subs ,314.06
75156,32 Pubs and Subs ,314.26
75156,32 Pubs and Subs ,314.29
75156,32 Pubs and Subs ,314.49
75156,32 Pubs and Subs ,314.72
75156,32 Pubs and Subs ,314.99
75156,32 Pubs and Subs ,315.15
75156,32 Pubs and Subs ,315.19
75156,32 Pubs and Subs ,315.68
75156,32 Pubs and Subs ,316.04
75156,32 Pubs and Subs ,316.09
75156,32 Pubs and Subs ,316.14
75156,32 Pubs and Subs ,316.60
75156,32 Pubs and Subs ,316.87
75156,32 Pubs and Subs ,317.58
75156,32 Pubs and Subs ,317.62
75156,32 Pubs and Subs ,318.97
75156,32 Pubs and Subs ,319.11
75156,32 Pubs and Subs ,319.11
75156,32 Pubs and Subs ,319.47
75156,32 Pubs and Subs ,319.60
75160,32 Pubs and Subs ,74.62
75156,32 Pubs and Subs ,319.92
75156,32 Pubs and Subs ,320.06
75156,32 Pubs and Subs ,320.48
75156,32 Pubs and Subs ,320.52
75160,32 Pubs and Subs ,75.30
75156,32 Pubs and Subs ,320.97
75160,32 Pubs and Subs ,75.70
75160,32 Pubs and Subs ,75.96
75160,32 Pubs and Subs ,76.12
75156,32 Pubs and Subs ,321.43
75160,32 Pubs and Subs ,76.65
75156,32 Pubs and Subs ,321.95
75160,32 Pubs and Subs ,76.66
75160,32 Pubs and Subs ,77.12
75160,32 Pubs and Subs ,77.28
75160,32 Pubs and Subs ,77.28
75160,32 Pubs and Subs ,77.64
75160,32 Pubs and Subs ,77.70
75160,32 Pubs and Subs ,77.83
75160,32 Pubs and Subs ,78.08
75160,32 Pubs and Subs ,78.13
75160,32 Pubs and Subs ,78.46
75160,32 Pubs and Subs ,78.49
75160,32 Pubs and Subs ,78.53
75160,32 Pubs and Subs ,78.93
75160,32 Pubs and Subs ,79.01
75160,32 Pubs and Subs ,79.40
75160,32 Pubs and Subs ,79.46
75160,32 Pubs and Subs ,79.83
75160,32 Pubs and Subs ,79.91
75153,32 Pubs and Subs ,50.61
75160,32 Pubs and Subs ,80.27
75160,32 Pubs and Subs ,80.34
75153,32 Pubs and Subs ,51.16
75153,32 Pubs and Subs ,51.27
75160,32 Pubs and Subs ,80.72
75160,32 Pubs and Subs ,81.15
75160,32 Pubs and Subs ,81.42
75153,32 Pubs and Subs ,52.03
75153,32 Pubs and Subs ,52.26
75160,32 Pubs and Subs ,81.86
75153,32 Pubs and Subs ,52.70
75153,32 Pubs and Subs ,52.97
75153,32 Pubs and Subs ,53.13
75160,32 Pubs and Subs ,82.72
75153,32 Pubs and Subs ,53.56
75160,32 Pubs and Subs ,83.04
75153,32 Pubs and Subs ,53.99
75153,32 Pubs and Subs ,54.11
75153,32 Pubs and Subs ,54.37
75153,32 Pubs and Subs ,54.41
75153,32 Pubs and Subs ,54.79
75153,32 Pubs and Subs ,55.10
75153,32 Pubs and Subs ,55.24
75153,32 Pubs and Subs ,55.72
75153,32 Pubs and Subs ,55.87
75153,32 Pubs and Subs ,56.17
75153,32 Pubs and Subs ,56.47
75153,32 Pubs and Subs ,56.54
75153,32 Pubs and Subs ,56.62
75153,32 Pubs and Subs ,56.65
75153,32 Pubs and Subs ,56.93
75153,32 Pubs and Subs ,57.25
75153,32 Pubs and Subs ,57.66
75154,32 Pubs and Subs ,218.34
75153,32 Pubs and Subs ,57.80
75153,32 Pubs and Subs ,57.92
75153,32 Pubs and Subs ,58.32
75154,32 Pubs and Subs ,218.94
75154,32 Pubs and Subs ,219.13
75153,32 Pubs and Subs ,58.77
75154,32 Pubs and Subs ,219.37
75153,32 Pubs and Subs ,59.26
75154,32 Pubs and Subs ,219.83
75154,32 Pubs and Subs ,219.91
75153,32 Pubs and Subs ,59.70
75154,32 Pubs and Subs ,220.58
75154,32 Pubs and Subs ,220.58
75154,32 Pubs and Subs ,220.72
75154,32 Pubs and Subs ,221.00
75154,32 Pubs and Subs ,221.14
75154,32 Pubs and Subs ,221.29
75154,32 Pubs and Subs ,221.43
75154,32 Pubs and Subs ,221.55
75154,32 Pubs and Subs ,221.87
75154,32 Pubs and Subs ,221.99
75154,32 Pubs and Subs ,222.05
75154,32 Pubs and Subs ,222.43
75154,32 Pubs and Subs ,222.66
75154,32 Pubs and Subs ,222.90
75154,32 Pubs and Subs ,223.20
75154,32 Pubs and Subs ,223.27
75154,32 Pubs and Subs ,223.39
75154,32 Pubs and Subs ,223.65
75154,32 Pubs and Subs ,223.99
75154,32 Pubs and Subs ,224.09
75154,32 Pubs and Subs ,224.45
75154,32 Pubs and Subs ,224.50
75154,32 Pubs and Subs ,224.91
75170,32 Pubs and Subs ,124.58
75154,32 Pubs and Subs ,226.00
75154,32 Pubs and Subs ,226.82
75154,32 Pubs and Subs ,227.16
75170,32 Pubs and Subs ,126.92
75170,32 Pubs and Subs ,127.02
75170,32 Pubs and Subs ,127.06
75170,32 Pubs and Subs ,127.40
75170,32 Pubs and Subs ,127.83
75170,32 Pubs and Subs ,127.82
75170,32 Pubs and Subs ,128.24
75170,32 Pubs and Subs ,128.31
75170,32 Pubs and Subs ,128.55
75170,32 Pubs and Subs ,128.99
75170,32 Pubs and Subs ,129.00
75170,32 Pubs and Subs ,129.31
75170,32 Pubs and Subs ,129.58
75170,32 Pubs and Subs ,129.60
75170,32 Pubs and Subs ,129.74
75170,32 Pubs and Subs ,129.99
75170,32 Pubs and Subs ,130.29
75170,32 Pubs and Subs ,130.44
75170,32 Pubs and Subs ,130.99
75170,32 Pubs and Subs ,131.56
75170,32 Pubs and Subs ,131.66
75170,32 Pubs and Subs ,131.66
75170,32 Pubs and Subs ,132.04
75170,32 Pubs and Subs ,132.61
75170,32 Pubs and Subs ,132.69
75170,32 Pubs and Subs ,132.96
75170,32 Pubs and Subs ,133.33
75170,32 Pubs and Subs ,133.33
75170,32 Pubs and Subs ,133.39
75170,32 Pubs and Subs ,133.67
75170,32 Pubs and Subs ,135.29
75164,32 Pubs and Subs ,164.90
75164,32 Pubs and Subs ,165.60
75164,32 Pubs and Subs ,165.88
75164,32 Pubs and Subs ,166.45
75164,32 Pubs and Subs ,167.77
75164,32 Pubs and Subs ,167.82
75164,32 Pubs and Subs ,167.82
75164,32 Pubs and Subs ,168.10
75164,32 Pubs and Subs ,168.12
75164,32 Pubs and Subs ,168.33
75164,32 Pubs and Subs ,168.33
75164,32 Pubs and Subs ,168.72
75164,32 Pubs and Subs ,168.77
75164,32 Pubs and Subs ,168.77
75164,32 Pubs and Subs ,168.98
75164,32 Pubs and Subs ,169.19
75164,32 Pubs and Subs ,169.26
75164,32 Pubs and Subs ,169.49
75164,32 Pubs and Subs ,169.83
75164,32 Pubs and Subs ,169.87
75169,32 Pubs and Subs ,149.57
75164,32 Pubs and Subs ,170.01
75164,32 Pubs and Subs ,170.21
75164,32 Pubs and Subs ,169.92
75164,32 Pubs and Subs ,170.48
75164,32 Pubs and Subs ,170.61
75164,32 Pubs and Subs ,170.62
75164,32 Pubs and Subs ,170.76
75164,32 Pubs and Subs ,170.94
75164,32 Pubs and Subs ,171.05
75169,32 Pubs and Subs ,150.93
75164,32 Pubs and Subs ,171.36
75169,32 Pubs and Subs ,151.12
75164,32 Pubs and Subs ,171.69
75169,32 Pubs and Subs ,151.37
75169,32 Pubs and Subs ,151.52
75164,32 Pubs and Subs ,171.96
75169,32 Pubs and Subs ,151.97
75169,32 Pubs and Subs ,152.47
75169,32 Pubs and Subs ,152.55
75169,32 Pubs and Subs ,152.64
75169,32 Pubs and Subs ,152.62
75169,32 Pubs and Subs ,155.41
75169,32 Pubs and Subs ,156.68
75169,32 Pubs and Subs ,156.71
75169,32 Pubs and Subs ,157.18
75169,32 Pubs and Subs ,157.63
75157,32 Pubs and Subs ,130.78
75169,32 Pubs and Subs ,158.64
75169,32 Pubs and Subs ,158.64
75169,32 Pubs and Subs ,159.09
75169,32 Pubs and Subs ,158.53
75169,32 Pubs and Subs ,159.60
75157,32 Pubs and Subs ,132.46
75157,32 Pubs and Subs ,132.72
75172,32 Pubs and Subs ,121.65
75172,32 Pubs and Subs ,121.95
75157,32 Pubs and Subs ,133.13
75162,32 Pubs and Subs ,117.64
75162,32 Pubs and Subs ,117.69
75167,32 Pubs and Subs ,115.04
75172,32 Pubs and Subs ,122.75
75161,32 Pubs and Subs ,112.17
75162,32 Pubs and Subs ,118.47
75155,32 Pubs and Subs ,198.65
75167,32 Pubs and Subs ,115.91
75157,32 Pubs and Subs ,134.57
75172,32 Pubs and Subs ,123.74
75161,32 Pubs and Subs ,113.08
75162,32 Pubs and Subs ,119.41
75155,32 Pubs and Subs ,199.61
75167,32 Pubs and Subs ,116.78
75168,32 Pubs and Subs ,72.02
75161,32 Pubs and Subs ,113.92
75155,32 Pubs and Subs ,200.80
75169,32 Pubs and Subs ,163.95
75169,32 Pubs and Subs ,163.99
75169,32 Pubs and Subs ,164.29
75169,32 Pubs and Subs ,164.69
75157,32 Pubs and Subs ,137.52
75157,32 Pubs and Subs ,137.75
75172,32 Pubs and Subs ,126.69
75172,32 Pubs and Subs ,126.83
75162,32 Pubs and Subs ,122.35
75162,32 Pubs and Subs ,122.46
75167,32 Pubs and Subs ,119.76
75167,32 Pubs and Subs ,119.86
75161,32 Pubs and Subs ,116.92
75161,32 Pubs and Subs ,117.02
75155,32 Pubs and Subs ,203.45
75155,32 Pubs and Subs ,203.47
75168,32 Pubs and Subs ,75.84
75168,32 Pubs and Subs ,75.87
75169,32 Pubs and Subs ,166.91
75157,32 Pubs and Subs ,140.37
75157,32 Pubs and Subs ,140.40
75172,32 Pubs and Subs ,129.66
75172,32 Pubs and Subs ,129.71
75157,32 Pubs and Subs ,140.80
75162,32 Pubs and Subs ,125.32
75162,32 Pubs and Subs ,125.38
75172,32 Pubs and Subs ,130.12
75167,32 Pubs and Subs ,122.75
75167,32 Pubs and Subs ,122.78
75169,32 Pubs and Subs ,168.87
75157,32 Pubs and Subs ,141.70
75162,32 Pubs and Subs ,126.23
75157,32 Pubs and Subs ,142.10
75157,32 Pubs and Subs ,142.12
75167,32 Pubs and Subs ,123.63
75161,32 Pubs and Subs ,120.75
75172,32 Pubs and Subs ,131.42
75172,32 Pubs and Subs ,131.42
75162,32 Pubs and Subs ,127.14
75162,32 Pubs and Subs ,127.14
75155,32 Pubs and Subs ,207.34
75167,32 Pubs and Subs ,124.58
75167,32 Pubs and Subs ,124.58
75168,32 Pubs and Subs ,79.76
75161,32 Pubs and Subs ,121.79
75161,32 Pubs and Subs ,121.77
75169,32 Pubs and Subs ,170.89
75155,32 Pubs and Subs ,208.27
75155,32 Pubs and Subs ,208.30
75157,32 Pubs and Subs ,144.04
75168,32 Pubs and Subs ,80.66
75168,32 Pubs and Subs ,80.71
75172,32 Pubs and Subs ,133.18
75162,32 Pubs and Subs ,128.85
75157,32 Pubs and Subs ,144.70
75167,32 Pubs and Subs ,126.26
75161,32 Pubs and Subs ,123.36
75155,32 Pubs and Subs ,209.81
75168,32 Pubs and Subs ,82.18
75168,32 Pubs and Subs ,82.38
75157,32 Pubs and Subs ,146.39
75157,32 Pubs and Subs ,146.45
75172,32 Pubs and Subs ,135.73
75169,32 Pubs and Subs ,174.22
75162,32 Pubs and Subs ,131.39
75169,32 Pubs and Subs ,174.50
75167,32 Pubs and Subs ,128.78
75157,32 Pubs and Subs ,147.73
75172,32 Pubs and Subs ,136.65
75172,32 Pubs and Subs ,137.07
75157,32 Pubs and Subs ,148.25
75162,32 Pubs and Subs ,132.72
75157,32 Pubs and Subs ,148.54
75167,32 Pubs and Subs ,130.11
75169,32 Pubs and Subs ,176.36
75157,32 Pubs and Subs ,149.50
75172,32 Pubs and Subs ,138.45
75162,32 Pubs and Subs ,134.15
75157,32 Pubs and Subs ,149.92
75167,32 Pubs and Subs ,131.57
75172,32 Pubs and Subs ,139.16
75161,32 Pubs and Subs ,128.71
75162,32 Pubs and Subs ,134.79
75155,32 Pubs and Subs ,215.17
75167,32 Pubs and Subs ,132.16
75168,32 Pubs and Subs ,87.56
75169,32 Pubs and Subs ,178.71
75157,32 Pubs and Subs ,151.58
75167,32 Pubs and Subs ,132.95
75157,32 Pubs and Subs ,151.90
75157,32 Pubs and Subs ,151.93
75172,32 Pubs and Subs ,141.00
75172,32 Pubs and Subs ,141.01
75172,32 Pubs and Subs ,135.03
75157,32 Pubs and Subs ,152.71
75169,32 Pubs and Subs ,180.34
75157,32 Pubs and Subs ,153.17
75162,32 Pubs and Subs ,137.77
75172,32 Pubs and Subs ,142.43
75168,32 Pubs and Subs ,90.35
75157,32 Pubs and Subs ,154.00
75172,32 Pubs and Subs ,143.04
75172,32 Pubs and Subs ,143.25
75162,32 Pubs and Subs ,138.92
75172,32 Pubs and Subs ,143.56
75162,32 Pubs and Subs ,138.85
75167,32 Pubs and Subs ,136.36
75167,32 Pubs and Subs ,136.59
75161,32 Pubs and Subs ,133.48
75161,32 Pubs and Subs ,133.75
75161,32 Pubs and Subs ,133.90
75155,32 Pubs and Subs ,220.42
75161,32 Pubs and Subs ,134.22
75172,32 Pubs and Subs ,145.28
75155,32 Pubs and Subs ,221.07
75162,32 Pubs and Subs ,141.16
75168,32 Pubs and Subs ,93.48
75167,32 Pubs and Subs ,138.57
75167,32 Pubs and Subs ,138.58
75161,32 Pubs and Subs ,135.70
75155,32 Pubs and Subs ,222.18
75161,32 Pubs and Subs ,135.86
75161,32 Pubs and Subs ,136.46
75155,32 Pubs and Subs ,223.06
75157,32 Pubs and Subs ,158.67
75168,32 Pubs and Subs ,95.44
75162,32 Pubs and Subs ,143.27
75172,32 Pubs and Subs ,148.05
75157,32 Pubs and Subs ,159.51
75168,32 Pubs and Subs ,96.24
75172,32 Pubs and Subs ,148.98
75157,32 Pubs and Subs ,160.14
75172,32 Pubs and Subs ,149.45
75167,32 Pubs and Subs ,141.96
75162,32 Pubs and Subs ,145.11
75162,32 Pubs and Subs ,145.14
75167,32 Pubs and Subs ,142.48
75161,32 Pubs and Subs ,139.40
75161,32 Pubs and Subs ,139.64
75167,32 Pubs and Subs ,142.85
75155,32 Pubs and Subs ,226.08
75155,32 Pubs and Subs ,226.16
75168,32 Pubs and Subs ,98.44
75161,32 Pubs and Subs ,140.36
75161,32 Pubs and Subs ,140.37
75155,32 Pubs and Subs ,226.94
75162,32 Pubs and Subs ,146.75
75168,32 Pubs and Subs ,99.31
75167,32 Pubs and Subs ,144.33
75172,32 Pubs and Subs ,151.94
75161,32 Pubs and Subs ,141.45
75161,32 Pubs and Subs ,141.48
75155,32 Pubs and Subs ,227.94
75157,32 Pubs and Subs ,163.73
75162,32 Pubs and Subs ,147.97
75172,32 Pubs and Subs ,153.00
75162,32 Pubs and Subs ,148.74
75162,32 Pubs and Subs ,148.68
75155,32 Pubs and Subs ,229.32
75155,32 Pubs and Subs ,229.37
75155,32 Pubs and Subs ,229.79
75162,32 Pubs and Subs ,149.66
75161,32 Pubs and Subs ,144.04
75155,32 Pubs and Subs ,230.69
75162,32 Pubs and Subs ,150.56
75168,32 Pubs and Subs ,103.20
75172,32 Pubs and Subs ,155.64
75168,32 Pubs and Subs ,103.41
75167,32 Pubs and Subs ,148.52
75172,32 Pubs and Subs ,156.07
75161,32 Pubs and Subs ,145.66
75162,32 Pubs and Subs ,151.86
75155,32 Pubs and Subs ,232.14
75167,32 Pubs and Subs ,149.29
75168,32 Pubs and Subs ,104.51
75168,32 Pubs and Subs ,104.95
75161,32 Pubs and Subs ,146.97
75168,32 Pubs and Subs ,105.37
75155,32 Pubs and Subs ,233.54
75167,32 Pubs and Subs ,150.54
75168,32 Pubs and Subs ,106.08
75161,32 Pubs and Subs ,147.80
75155,32 Pubs and Subs ,234.28
75162,32 Pubs and Subs ,154.07
75168,32 Pubs and Subs ,106.66
75155,32 Pubs and Subs ,234.58
75167,32 Pubs and Subs ,151.76
75161,32 Pubs and Subs ,149.07
75168,32 Pubs and Subs ,107.37
75155,32 Pubs and Subs ,235.52
75167,32 Pubs and Subs ,152.54
75168,32 Pubs and Subs ,107.90
75168,32 Pubs and Subs ,108.45
75167,32 Pubs and Subs ,153.67
75168,32 Pubs and Subs ,108.80
75155,32 Pubs and Subs ,237.02
75161,32 Pubs and Subs ,150.95
75155,32 Pubs and Subs ,237.39
75168,32 Pubs and Subs ,109.49
75168,32 Pubs and Subs ,109.74
75167,32 Pubs and Subs ,154.81
75162,32 Pubs and Subs ,157.69
75167,32 Pubs and Subs ,155.78
75161,32 Pubs and Subs ,152.63
75161,32 Pubs and Subs ,152.98
75155,32 Pubs and Subs ,239.15
75161,32 Pubs and Subs ,153.25
75155,32 Pubs and Subs ,239.49
75155,32 Pubs and Subs ,239.75
75168,32 Pubs and Subs ,111.86
75168,32 Pubs and Subs ,112.10
75168,32 Pubs and Subs ,112.35
75168,32 Pubs and Subs ,112.39
75180,32 Pubs and Subs ,77.04
75180,32 Pubs and Subs ,77.72
75180,32 Pubs and Subs ,78.06
75180,32 Pubs and Subs ,78.20
75180,32 Pubs and Subs ,78.68
75180,32 Pubs and Subs ,78.83
75180,32 Pubs and Subs ,78.85
75180,32 Pubs and Subs ,79.30
75180,32 Pubs and Subs ,79.32
75180,32 Pubs and Subs ,79.31
75180,32 Pubs and Subs ,79.33
75180,32 Pubs and Subs ,79.62
75180,32 Pubs and Subs ,80.29
75180,32 Pubs and Subs ,80.32
75180,32 Pubs and Subs ,80.73
75180,32 Pubs and Subs ,80.95
75180,32 Pubs and Subs ,81.18
75180,32 Pubs and Subs ,81.53
75180,32 Pubs and Subs ,82.07
75180,32 Pubs and Subs ,82.60
75180,32 Pubs and Subs ,82.63
75180,32 Pubs and Subs ,83.17
75180,32 Pubs and Subs ,83.73
75180,32 Pubs and Subs ,84.26
75180,32 Pubs and Subs ,91.87
75180,32 Pubs and Subs ,91.91
75180,32 Pubs and Subs ,92.57
75180,32 Pubs and Subs ,93.13
75180,32 Pubs and Subs ,93.14
75180,32 Pubs and Subs ,93.69
75180,32 Pubs and Subs ,94.27
75180,32 Pubs and Subs ,94.27
75182,32 Pubs and Subs ,53.85
75182,32 Pubs and Subs ,54.39
75182,32 Pubs and Subs ,54.50
75182,32 Pubs and Subs ,54.86
75182,32 Pubs and Subs ,55.07
75182,32 Pubs and Subs ,55.32
75182,32 Pubs and Subs ,55.64
75182,32 Pubs and Subs ,55.79
75182,32 Pubs and Subs ,55.99
75182,32 Pubs and Subs ,56.13
75182,32 Pubs and Subs ,56.52
75182,32 Pubs and Subs ,56.54
75182,32 Pubs and Subs ,56.97
75182,32 Pubs and Subs ,56.95
75182,32 Pubs and Subs ,57.10
75182,32 Pubs and Subs ,57.22
75182,32 Pubs and Subs ,57.49
75182,32 Pubs and Subs ,57.68
75182,32 Pubs and Subs ,58.25
75182,32 Pubs and Subs ,58.81
75182,32 Pubs and Subs ,58.85
75182,32 Pubs and Subs ,59.37
75182,32 Pubs and Subs ,59.88
75182,32 Pubs and Subs ,60.42
75182,32 Pubs and Subs ,60.99
