Subscribers, Delay (ms)
6 Subscribers, 261.00
6 Subscribers, 251.00
6 Subscribers, 251.00
6 Subscribers, 251.00
6 Subscribers, 251.00
6 Subscribers, 251.00
6 Subscribers, 251.00
6 Subscribers, 248.00
6 Subscribers, 248.00
6 Subscribers, 248.00
6 Subscribers, 248.00
6 Subscribers, 248.00
6 Subscribers, 248.00
6 Subscribers, 252.00
6 Subscribers, 252.00
6 Subscribers, 252.00
6 Subscribers, 252.00
6 Subscribers, 252.00
6 Subscribers, 252.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 253.00
6 Subscribers, 254.00
6 Subscribers, 299.00
6 Subscribers, 299.00
6 Subscribers, 299.00
6 Subscribers, 300.00
6 Subscribers, 299.00
6 Subscribers, 299.00
6 Subscribers, 257.00
6 Subscribers, 256.00
6 Subscribers, 256.00
6 Subscribers, 256.00
6 Subscribers, 257.00
6 Subscribers, 257.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 274.00
6 Subscribers, 266.00
6 Subscribers, 266.00
6 Subscribers, 266.00
6 Subscribers, 266.00
6 Subscribers, 266.00
6 Subscribers, 267.00
6 Subscribers, 318.00
6 Subscribers, 318.00
6 Subscribers, 318.00
6 Subscribers, 318.00
6 Subscribers, 318.00
6 Subscribers, 318.00
6 Subscribers, 297.00
6 Subscribers, 297.00
6 Subscribers, 297.00
6 Subscribers, 297.00
6 Subscribers, 297.00
6 Subscribers, 298.00
6 Subscribers, 291.00
6 Subscribers, 291.00
6 Subscribers, 291.00
6 Subscribers, 292.00
6 Subscribers, 292.00
6 Subscribers, 292.00
6 Subscribers, 283.00
6 Subscribers, 283.00
6 Subscribers, 283.00
6 Subscribers, 283.00
6 Subscribers, 283.00
6 Subscribers, 283.00
6 Subscribers, 291.00
6 Subscribers, 291.00
6 Subscribers, 291.00
6 Subscribers, 291.00
6 Subscribers, 292.00
6 Subscribers, 292.00
6 Subscribers, 257.00
6 Subscribers, 257.00
6 Subscribers, 257.00
6 Subscribers, 257.00
6 Subscribers, 257.00
6 Subscribers, 257.00
6 Subscribers, 266.00
6 Subscribers, 266.00
6 Subscribers, 266.00
6 Subscribers, 267.00
6 Subscribers, 266.00
6 Subscribers, 266.00
6 Subscribers, 247.00
6 Subscribers, 247.00
6 Subscribers, 247.00
6 Subscribers, 247.00
6 Subscribers, 248.00
6 Subscribers, 247.00
6 Subscribers, 270.00
6 Subscribers, 270.00
6 Subscribers, 270.00
6 Subscribers, 270.00
6 Subscribers, 271.00
6 Subscribers, 271.00
6 Subscribers, 262.00
6 Subscribers, 262.00
6 Subscribers, 262.00
6 Subscribers, 262.00
6 Subscribers, 262.00
6 Subscribers, 262.00
6 Subscribers, 257.00
6 Subscribers, 257.00
6 Subscribers, 257.00
6 Subscribers, 257.00
6 Subscribers, 257.00
6 Subscribers, 258.00
6 Subscribers, 262.00
6 Subscribers, 262.00
6 Subscribers, 262.00
6 Subscribers, 263.00
6 Subscribers, 262.00
6 Subscribers, 263.00
6 Subscribers, 266.00
6 Subscribers, 265.00
6 Subscribers, 266.00
6 Subscribers, 267.00
6 Subscribers, 265.00
6 Subscribers, 265.00
6 Subscribers, 253.00
6 Subscribers, 252.00
6 Subscribers, 252.00
6 Subscribers, 252.00
6 Subscribers, 252.00
6 Subscribers, 252.00
6 Subscribers, 282.00
6 Subscribers, 282.00
6 Subscribers, 282.00
6 Subscribers, 282.00
6 Subscribers, 282.00
6 Subscribers, 282.00
6 Subscribers, 256.00
6 Subscribers, 256.00
6 Subscribers, 257.00
6 Subscribers, 256.00
6 Subscribers, 256.00
6 Subscribers, 257.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 254.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 261.00
6 Subscribers, 253.00
6 Subscribers, 253.00
6 Subscribers, 253.00
6 Subscribers, 253.00
6 Subscribers, 253.00
6 Subscribers, 253.00
6 Subscribers, 247.00
6 Subscribers, 248.00
6 Subscribers, 248.00
6 Subscribers, 248.00
6 Subscribers, 248.00
6 Subscribers, 247.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 261.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 260.00
6 Subscribers, 251.00
6 Subscribers, 251.00
6 Subscribers, 251.00
6 Subscribers, 251.00
6 Subscribers, 251.00
6 Subscribers, 251.00
6 Subscribers, 259.00
6 Subscribers, 260.00
6 Subscribers, 258.00
6 Subscribers, 258.00
6 Subscribers, 259.00
6 Subscribers, 258.00
6 Subscribers, 259.00
6 Subscribers, 259.00
6 Subscribers, 258.00
6 Subscribers, 259.00
6 Subscribers, 259.00
